CustomerID,SurveyDate,SatisfactionScore,CustomerFeedback,AgeGroup,Gender,Region,RepeatCustomer
CUST00300,2024-01-13 11:00:00,9.0,Product did not meet expectations.,60+,Non-Binary,Asia,0
CUST00301,2024-01-13 12:00:00,5.0,Had issues with billing.,26-35,Non-Binary,Africa,1
CUST00302,2024-01-13 13:00:00,8.0,Had issues with billing.,26-35,Non-Binary,Africa,1
CUST00303,2024-01-13 14:00:00,1.0,Product quality needs improvement.,18-25,Non-Binary,Asia,1
CUST00304,2024-01-13 15:00:00,5.0,Product did not meet expectations.,60+,Female,Australia,1
CUST00305,2024-01-13 16:00:00,3.0,Very satisfied!,60+,Non-Binary,Australia,1
CUST00306,2024-01-13 17:00:00,1.0,Product did not meet expectations.,36-45,Prefer not to say,Asia,0
CUST00307,2024-01-13 18:00:00,4.0,Website was easy to use.,36-45,Male,Australia,1
CUST00308,2024-01-13 19:00:00,5.482161270365023,No Feedback,36-45,Prefer not to say,Europe,1
CUST00309,2024-01-13 20:00:00,7.0,Great service!,18-25,Non-Binary,Europe,0
CUST00310,2024-01-13 21:00:00,1.0,Customer support was helpful.,26-35,Female,Africa,0
CUST00311,2024-01-13 22:00:00,3.0,Delivery was late.,60+,Non-Binary,Australia,0
CUST00312,2024-01-13 23:00:00,2.0,Great service!,60+,Non-Binary,North America,0
CUST00313,2024-01-14 00:00:00,9.0,Delivery was late.,26-35,Female,Asia,0
CUST00314,2024-01-14 01:00:00,10.0,Customer support was helpful.,60+,Female,Europe,1
CUST00315,2024-01-14 02:00:00,6.0,Shipping was fast.,26-35,Female,Australia,1
CUST00316,2024-01-14 03:00:00,10.0,Product did not meet expectations.,18-25,Female,Australia,1
CUST00317,2024-01-14 04:00:00,3.0,Delivery was late.,18-25,Female,Europe,1
CUST00318,2024-01-14 05:00:00,8.0,Website was easy to use.,18-25,Female,Europe,1
CUST00319,2024-01-14 06:00:00,8.0,Very satisfied!,26-35,Male,North America,0
CUST00320,2024-01-14 07:00:00,5.482161270365023,No Feedback,26-35,Non-Binary,Australia,1
CUST00321,2024-01-14 08:00:00,6.0,Website was easy to use.,46-60,Non-Binary,Australia,1
CUST00322,2024-01-14 09:00:00,5.482161270365023,No Feedback,60+,Female,South America,0
CUST00323,2024-01-14 10:00:00,2.0,Very satisfied!,60+,Prefer not to say,Africa,0
CUST00324,2024-01-14 11:00:00,10.0,Website was easy to use.,46-60,Female,North America,1
CUST00325,2024-01-14 12:00:00,2.0,Had issues with billing.,46-60,Male,Europe,1
CUST00326,2024-01-14 13:00:00,10.0,Product did not meet expectations.,18-25,Prefer not to say,Europe,0
CUST00327,2024-01-14 14:00:00,1.0,Very satisfied!,46-60,Male,Asia,1
CUST00328,2024-01-14 15:00:00,8.0,Had issues with billing.,26-35,Prefer not to say,Africa,0
CUST00329,2024-01-14 16:00:00,1.0,Website was easy to use.,36-45,Prefer not to say,Europe,1
CUST00330,2024-01-14 17:00:00,9.0,Great service!,26-35,Female,Australia,0
CUST00331,2024-01-14 18:00:00,6.0,Product quality needs improvement.,46-60,Male,Europe,0
CUST00332,2024-01-14 19:00:00,7.0,Great service!,60+,Prefer not to say,Australia,0
CUST00333,2024-01-14 20:00:00,10.0,Product did not meet expectations.,26-35,Male,Australia,1
CUST00334,2024-01-14 21:00:00,7.0,Very satisfied!,60+,Female,North America,0
CUST00335,2024-01-14 22:00:00,10.0,Very satisfied!,26-35,Female,Europe,0
CUST00336,2024-01-14 23:00:00,3.0,Product did not meet expectations.,60+,Female,North America,1
CUST00337,2024-01-15 00:00:00,2.0,Had issues with billing.,26-35,Female,Africa,1
CUST00338,2024-01-15 01:00:00,9.0,Product quality needs improvement.,60+,Non-Binary,Australia,1
CUST00339,2024-01-15 02:00:00,8.0,Website was easy to use.,36-45,Prefer not to say,Africa,0
CUST00340,2024-01-15 03:00:00,10.0,Customer support was helpful.,18-25,Non-Binary,Europe,0
CUST00341,2024-01-15 04:00:00,7.0,Great service!,26-35,Female,Africa,0
CUST00342,2024-01-15 05:00:00,9.0,Great service!,36-45,Prefer not to say,Africa,1
CUST00343,2024-01-15 06:00:00,4.0,Price is too high.,18-25,Prefer not to say,Europe,1
CUST00344,2024-01-15 07:00:00,4.0,Product quality needs improvement.,26-35,Male,North America,0
CUST00345,2024-01-15 08:00:00,1.0,Customer support was helpful.,36-45,Female,North America,1
CUST00346,2024-01-15 09:00:00,8.0,Great service!,36-45,Non-Binary,Australia,1
CUST00347,2024-01-15 10:00:00,3.0,Customer support was helpful.,36-45,Male,Australia,0
CUST00348,2024-01-15 11:00:00,7.0,Website was easy to use.,46-60,Prefer not to say,Europe,0
CUST00349,2024-01-15 12:00:00,2.0,Very satisfied!,60+,Non-Binary,Europe,1
CUST00350,2024-01-15 13:00:00,2.0,Customer support was helpful.,18-25,Female,South America,0
CUST00351,2024-01-15 14:00:00,7.0,Great service!,60+,Non-Binary,South America,1
CUST00352,2024-01-15 15:00:00,6.0,Had issues with billing.,60+,Non-Binary,Asia,1
CUST00353,2024-01-15 16:00:00,3.0,Product quality needs improvement.,60+,Non-Binary,Australia,0
CUST00354,2024-01-15 17:00:00,9.0,Product did not meet expectations.,36-45,Male,Africa,0
CUST00355,2024-01-15 18:00:00,10.0,Delivery was late.,60+,Prefer not to say,Asia,1
CUST00356,2024-01-15 19:00:00,6.0,Shipping was fast.,46-60,Non-Binary,Asia,1
CUST00357,2024-01-15 20:00:00,10.0,Shipping was fast.,26-35,Prefer not to say,North America,0
CUST00358,2024-01-15 21:00:00,10.0,Delivery was late.,36-45,Male,Africa,1
CUST00359,2024-01-15 22:00:00,6.0,Customer support was helpful.,18-25,Female,North America,1
CUST00360,2024-01-15 23:00:00,1.0,Product quality needs improvement.,26-35,Female,South America,1
CUST00361,2024-01-16 00:00:00,4.0,Customer support was helpful.,26-35,Non-Binary,Asia,1
CUST00362,2024-01-16 01:00:00,10.0,Product did not meet expectations.,26-35,Male,South America,1
CUST00363,2024-01-16 02:00:00,6.0,Product quality needs improvement.,60+,Female,Africa,0
CUST00364,2024-01-16 03:00:00,6.0,Delivery was late.,60+,Male,Africa,1
CUST00365,2024-01-16 04:00:00,5.0,Customer support was helpful.,36-45,Male,Australia,1
CUST00366,2024-01-16 05:00:00,1.0,Price is too high.,60+,Non-Binary,Europe,0
CUST00367,2024-01-16 06:00:00,8.0,Great service!,60+,Non-Binary,North America,0
CUST00368,2024-01-16 07:00:00,5.0,Had issues with billing.,60+,Male,Australia,0
CUST00369,2024-01-16 08:00:00,5.0,Very satisfied!,36-45,Male,Australia,1
CUST00370,2024-01-16 09:00:00,7.0,Had issues with billing.,36-45,Non-Binary,North America,1
CUST00371,2024-01-16 10:00:00,4.0,Product did not meet expectations.,46-60,Male,North America,0
CUST00372,2024-01-16 11:00:00,6.0,Customer support was helpful.,46-60,Non-Binary,Africa,0
CUST00373,2024-01-16 12:00:00,4.0,Website was easy to use.,46-60,Prefer not to say,Africa,0
CUST00374,2024-01-16 13:00:00,3.0,Product quality needs improvement.,46-60,Male,Asia,0
CUST00375,2024-01-16 14:00:00,7.0,Customer support was helpful.,26-35,Non-Binary,South America,0
CUST00376,2024-01-16 15:00:00,8.0,Product quality needs improvement.,26-35,Male,Africa,1
CUST00377,2024-01-16 16:00:00,4.0,Very satisfied!,46-60,Non-Binary,Australia,0
CUST00378,2024-01-16 17:00:00,2.0,Price is too high.,46-60,Male,Asia,1
CUST00379,2024-01-16 18:00:00,10.0,Had issues with billing.,18-25,Female,Asia,1
CUST00380,2024-01-16 19:00:00,3.0,Great service!,26-35,Female,Australia,0
CUST00381,2024-01-16 20:00:00,1.0,Very satisfied!,18-25,Male,Africa,0
CUST00382,2024-01-16 21:00:00,8.0,Very satisfied!,18-25,Female,Australia,0
CUST00383,2024-01-16 22:00:00,3.0,Had issues with billing.,60+,Male,Europe,0
CUST00384,2024-01-16 23:00:00,10.0,Very satisfied!,36-45,Male,Africa,0
CUST00385,2024-01-17 00:00:00,7.0,Website was easy to use.,26-35,Prefer not to say,South America,1
CUST00386,2024-01-17 01:00:00,10.0,Website was easy to use.,46-60,Prefer not to say,Australia,0
CUST00387,2024-01-17 02:00:00,5.0,Shipping was fast.,46-60,Female,Africa,0
CUST00388,2024-01-17 03:00:00,10.0,Shipping was fast.,36-45,Prefer not to say,North America,1
CUST00389,2024-01-17 04:00:00,5.0,Website was easy to use.,26-35,Prefer not to say,Europe,0
CUST00390,2024-01-17 05:00:00,7.0,Delivery was late.,46-60,Male,South America,0
CUST00391,2024-01-17 06:00:00,9.0,Price is too high.,46-60,Non-Binary,Africa,0
CUST00392,2024-01-17 07:00:00,5.0,Product quality needs improvement.,60+,Male,North America,1
CUST00393,2024-01-17 08:00:00,5.482161270365023,Price is too high.,18-25,Prefer not to say,Africa,0
CUST00394,2024-01-17 09:00:00,10.0,Product did not meet expectations.,46-60,Male,North America,0
CUST00395,2024-01-17 10:00:00,10.0,Very satisfied!,26-35,Female,South America,0
CUST00396,2024-01-17 11:00:00,1.0,Great service!,36-45,Non-Binary,Europe,0
CUST00397,2024-01-17 12:00:00,2.0,Very satisfied!,60+,Prefer not to say,North America,1
CUST00398,2024-01-17 13:00:00,6.0,Price is too high.,26-35,Prefer not to say,Asia,0
CUST00399,2024-01-17 14:00:00,9.0,Website was easy to use.,60+,Male,South America,1
CUST00400,2024-01-17 15:00:00,8.0,Had issues with billing.,18-25,Male,South America,0
CUST00401,2024-01-17 16:00:00,5.0,Product did not meet expectations.,46-60,Male,Australia,0
CUST00402,2024-01-17 17:00:00,1.0,Website was easy to use.,26-35,Male,Europe,0
CUST00403,2024-01-17 18:00:00,7.0,Price is too high.,36-45,Prefer not to say,Asia,1
CUST00404,2024-01-17 19:00:00,5.0,Had issues with billing.,18-25,Male,Asia,0
CUST00405,2024-01-17 20:00:00,6.0,Great service!,18-25,Prefer not to say,Australia,0
CUST00406,2024-01-17 21:00:00,7.0,Price is too high.,60+,Male,North America,1
CUST00407,2024-01-17 22:00:00,3.0,Product quality needs improvement.,18-25,Non-Binary,North America,0
CUST00408,2024-01-17 23:00:00,10.0,Customer support was helpful.,26-35,Non-Binary,Asia,0
CUST00409,2024-01-18 00:00:00,3.0,Had issues with billing.,60+,Male,Europe,0
CUST00410,2024-01-18 01:00:00,5.0,Price is too high.,18-25,Male,North America,0
CUST00411,2024-01-18 02:00:00,6.0,Website was easy to use.,36-45,Female,South America,1
CUST00412,2024-01-18 03:00:00,9.0,Product quality needs improvement.,26-35,Non-Binary,Africa,1
CUST00413,2024-01-18 04:00:00,5.0,Delivery was late.,36-45,Prefer not to say,Australia,1
CUST00414,2024-01-18 05:00:00,1.0,Had issues with billing.,36-45,Non-Binary,Europe,0
CUST00415,2024-01-18 06:00:00,4.0,Product quality needs improvement.,60+,Prefer not to say,North America,0
CUST00416,2024-01-18 07:00:00,5.0,Website was easy to use.,46-60,Male,Africa,0
CUST00417,2024-01-18 08:00:00,10.0,Price is too high.,60+,Non-Binary,Asia,0
CUST00418,2024-01-18 09:00:00,10.0,Very satisfied!,26-35,Non-Binary,Australia,1
CUST00419,2024-01-18 10:00:00,5.0,Great service!,26-35,Female,North America,0
CUST00420,2024-01-18 11:00:00,7.0,Very satisfied!,60+,Female,Asia,1
CUST00421,2024-01-18 12:00:00,4.0,Customer support was helpful.,46-60,Non-Binary,North America,0
CUST00422,2024-01-18 13:00:00,1.0,Product quality needs improvement.,60+,Non-Binary,Australia,0
CUST00423,2024-01-18 14:00:00,5.0,Customer support was helpful.,26-35,Non-Binary,South America,1
CUST00424,2024-01-18 15:00:00,7.0,Great service!,46-60,Prefer not to say,South America,0
CUST00425,2024-01-18 16:00:00,10.0,Product quality needs improvement.,26-35,Male,Africa,1
CUST00426,2024-01-18 17:00:00,10.0,Shipping was fast.,46-60,Female,Asia,1
CUST00427,2024-01-18 18:00:00,6.0,Website was easy to use.,46-60,Male,South America,0
CUST00428,2024-01-18 19:00:00,5.0,Product quality needs improvement.,60+,Female,Australia,1
CUST00429,2024-01-18 20:00:00,4.0,Website was easy to use.,60+,Female,Asia,1
CUST00430,2024-01-18 21:00:00,2.0,Very satisfied!,60+,Female,North America,0
CUST00431,2024-01-18 22:00:00,4.0,Product did not meet expectations.,46-60,Non-Binary,Europe,1
CUST00432,2024-01-18 23:00:00,10.0,Had issues with billing.,46-60,Female,North America,1
CUST00433,2024-01-19 00:00:00,10.0,Product did not meet expectations.,26-35,Male,Australia,0
CUST00434,2024-01-19 01:00:00,3.0,Price is too high.,36-45,Female,Africa,1
CUST00435,2024-01-19 02:00:00,10.0,Had issues with billing.,60+,Male,Asia,0
CUST00436,2024-01-19 03:00:00,1.0,Had issues with billing.,26-35,Female,North America,1
CUST00437,2024-01-19 04:00:00,8.0,Delivery was late.,26-35,Female,Asia,0
CUST00438,2024-01-19 05:00:00,5.0,Had issues with billing.,18-25,Non-Binary,South America,0
CUST00439,2024-01-19 06:00:00,4.0,Great service!,60+,Male,Europe,0
CUST00440,2024-01-19 07:00:00,8.0,Product did not meet expectations.,26-35,Female,Australia,0
CUST00441,2024-01-19 08:00:00,7.0,Very satisfied!,18-25,Female,North America,0
CUST00442,2024-01-19 09:00:00,5.482161270365023,Website was easy to use.,60+,Male,Europe,1
CUST00443,2024-01-19 10:00:00,1.0,Price is too high.,46-60,Female,Australia,0
CUST00444,2024-01-19 11:00:00,4.0,Had issues with billing.,18-25,Prefer not to say,Australia,0
CUST00445,2024-01-19 12:00:00,8.0,Price is too high.,46-60,Non-Binary,Africa,1
CUST00446,2024-01-19 13:00:00,5.482161270365023,No Feedback,36-45,Male,South America,0
CUST00447,2024-01-19 14:00:00,3.0,Price is too high.,36-45,Non-Binary,Africa,1
CUST00448,2024-01-19 15:00:00,1.0,Very satisfied!,36-45,Prefer not to say,Africa,1
CUST00449,2024-01-19 16:00:00,1.0,Had issues with billing.,36-45,Prefer not to say,Asia,0
CUST00450,2024-01-19 17:00:00,3.0,Very satisfied!,26-35,Prefer not to say,Asia,1
CUST00451,2024-01-19 18:00:00,5.0,Had issues with billing.,36-45,Male,Europe,1
CUST00452,2024-01-19 19:00:00,3.0,Delivery was late.,26-35,Prefer not to say,South America,1
CUST00453,2024-01-19 20:00:00,1.0,Delivery was late.,26-35,Male,Australia,0
CUST00454,2024-01-19 21:00:00,1.0,Very satisfied!,60+,Male,South America,1
CUST00455,2024-01-19 22:00:00,8.0,Delivery was late.,26-35,Female,South America,0
CUST00456,2024-01-19 23:00:00,10.0,Website was easy to use.,26-35,Male,Europe,0
CUST00457,2024-01-20 00:00:00,2.0,Website was easy to use.,36-45,Prefer not to say,Asia,1
CUST00458,2024-01-20 01:00:00,3.0,Delivery was late.,26-35,Male,South America,0
CUST00459,2024-01-20 02:00:00,2.0,Delivery was late.,46-60,Male,South America,1
CUST00460,2024-01-20 03:00:00,3.0,Shipping was fast.,36-45,Non-Binary,South America,1
CUST00461,2024-01-20 04:00:00,7.0,Shipping was fast.,18-25,Prefer not to say,North America,0
CUST00462,2024-01-20 05:00:00,1.0,Had issues with billing.,36-45,Male,South America,0
CUST00463,2024-01-20 06:00:00,10.0,Very satisfied!,26-35,Female,South America,0
CUST00464,2024-01-20 07:00:00,8.0,Customer support was helpful.,46-60,Male,Australia,1
CUST00465,2024-01-20 08:00:00,10.0,Customer support was helpful.,36-45,Male,Africa,1
CUST00466,2024-01-20 09:00:00,10.0,Delivery was late.,46-60,Non-Binary,North America,1
CUST00467,2024-01-20 10:00:00,10.0,Price is too high.,18-25,Prefer not to say,South America,0
CUST00468,2024-01-20 11:00:00,2.0,Delivery was late.,18-25,Prefer not to say,Africa,1
CUST00469,2024-01-20 12:00:00,3.0,Shipping was fast.,60+,Female,South America,1
CUST00470,2024-01-20 13:00:00,9.0,Had issues with billing.,60+,Female,Europe,1
CUST00471,2024-01-20 14:00:00,7.0,Delivery was late.,36-45,Female,Europe,1
CUST00472,2024-01-20 15:00:00,4.0,Product did not meet expectations.,60+,Male,Africa,0
CUST00473,2024-01-20 16:00:00,10.0,Price is too high.,46-60,Male,North America,1
CUST00474,2024-01-20 17:00:00,5.0,Product did not meet expectations.,60+,Female,Australia,0
CUST00475,2024-01-20 18:00:00,2.0,Had issues with billing.,46-60,Prefer not to say,North America,1
CUST00476,2024-01-20 19:00:00,8.0,Had issues with billing.,60+,Prefer not to say,North America,1
CUST00477,2024-01-20 20:00:00,4.0,Website was easy to use.,60+,Female,Europe,1
CUST00478,2024-01-20 21:00:00,9.0,Product quality needs improvement.,60+,Non-Binary,Europe,0
CUST00479,2024-01-20 22:00:00,5.0,Product did not meet expectations.,26-35,Prefer not to say,Australia,0
CUST00480,2024-01-20 23:00:00,9.0,Website was easy to use.,26-35,Prefer not to say,South America,0
CUST00481,2024-01-21 00:00:00,4.0,Shipping was fast.,60+,Female,Australia,1
CUST00482,2024-01-21 01:00:00,10.0,Great service!,46-60,Prefer not to say,South America,1
CUST00483,2024-01-21 02:00:00,5.0,Price is too high.,36-45,Male,Africa,0
CUST00484,2024-01-21 03:00:00,9.0,Great service!,18-25,Male,Africa,1
CUST00485,2024-01-21 04:00:00,8.0,Very satisfied!,26-35,Prefer not to say,Asia,1
CUST00486,2024-01-21 05:00:00,3.0,Shipping was fast.,60+,Male,Europe,0
CUST00487,2024-01-21 06:00:00,1.0,Shipping was fast.,18-25,Non-Binary,Asia,1
CUST00488,2024-01-21 07:00:00,3.0,Great service!,26-35,Prefer not to say,Asia,1
CUST00489,2024-01-21 08:00:00,4.0,Product did not meet expectations.,36-45,Female,Europe,1
CUST00490,2024-01-21 09:00:00,5.482161270365023,No Feedback,46-60,Male,Asia,0
CUST00491,2024-01-21 10:00:00,1.0,Product did not meet expectations.,60+,Non-Binary,North America,1
CUST00492,2024-01-21 11:00:00,7.0,Great service!,36-45,Non-Binary,South America,0
CUST00493,2024-01-21 12:00:00,8.0,Very satisfied!,26-35,Male,Australia,1
CUST00494,2024-01-21 13:00:00,7.0,Product did not meet expectations.,60+,Non-Binary,Europe,0
CUST00495,2024-01-21 14:00:00,5.0,Customer support was helpful.,18-25,Prefer not to say,North America,0
CUST00496,2024-01-21 15:00:00,1.0,Product did not meet expectations.,46-60,Non-Binary,Africa,0
CUST00497,2024-01-21 16:00:00,7.0,Had issues with billing.,26-35,Male,Australia,0
CUST00498,2024-01-21 17:00:00,7.0,Website was easy to use.,46-60,Non-Binary,Australia,1
CUST00499,2024-01-21 18:00:00,9.0,Price is too high.,60+,Male,Australia,0
CUST00500,2024-01-21 19:00:00,5.482161270365023,No Feedback,36-45,Male,Asia,1
CUST00501,2024-01-21 20:00:00,9.0,Product quality needs improvement.,46-60,Non-Binary,Asia,1
CUST00502,2024-01-21 21:00:00,1.0,Product quality needs improvement.,18-25,Male,Asia,0
CUST00503,2024-01-21 22:00:00,1.0,Product did not meet expectations.,26-35,Male,Asia,1
CUST00504,2024-01-21 23:00:00,4.0,Delivery was late.,18-25,Female,North America,1
CUST00505,2024-01-22 00:00:00,9.0,Shipping was fast.,46-60,Prefer not to say,Asia,1
CUST00506,2024-01-22 01:00:00,6.0,Product did not meet expectations.,36-45,Male,Europe,1
CUST00507,2024-01-22 02:00:00,3.0,Shipping was fast.,36-45,Prefer not to say,Australia,0
CUST00508,2024-01-22 03:00:00,1.0,Customer support was helpful.,18-25,Female,North America,1
CUST00509,2024-01-22 04:00:00,4.0,Great service!,60+,Female,Africa,1
CUST00510,2024-01-22 05:00:00,9.0,Customer support was helpful.,60+,Female,Asia,1
CUST00511,2024-01-22 06:00:00,3.0,Product did not meet expectations.,36-45,Female,Africa,1
CUST00512,2024-01-22 07:00:00,9.0,Product quality needs improvement.,18-25,Prefer not to say,Australia,1
CUST00513,2024-01-22 08:00:00,7.0,Delivery was late.,18-25,Non-Binary,North America,0
CUST00514,2024-01-22 09:00:00,4.0,Very satisfied!,18-25,Non-Binary,Australia,1
CUST00515,2024-01-22 10:00:00,3.0,Shipping was fast.,46-60,Prefer not to say,Africa,0
CUST00516,2024-01-22 11:00:00,10.0,Website was easy to use.,60+,Male,North America,1
CUST00517,2024-01-22 12:00:00,5.0,Shipping was fast.,60+,Prefer not to say,South America,0
CUST00518,2024-01-22 13:00:00,5.0,Had issues with billing.,46-60,Male,North America,1
CUST00519,2024-01-22 14:00:00,3.0,Price is too high.,26-35,Male,Asia,1
CUST00520,2024-01-22 15:00:00,9.0,Product did not meet expectations.,46-60,Non-Binary,Africa,0
CUST00521,2024-01-22 16:00:00,4.0,Customer support was helpful.,18-25,Female,Australia,0
CUST00522,2024-01-22 17:00:00,5.0,Website was easy to use.,46-60,Non-Binary,Australia,0
CUST00523,2024-01-22 18:00:00,4.0,Product quality needs improvement.,18-25,Non-Binary,Australia,1
CUST00524,2024-01-22 19:00:00,5.0,Product quality needs improvement.,36-45,Prefer not to say,Europe,0
CUST00525,2024-01-22 20:00:00,7.0,Product quality needs improvement.,18-25,Prefer not to say,Europe,0
CUST00526,2024-01-22 21:00:00,9.0,Very satisfied!,60+,Male,Asia,0
