CustomerID,SurveyDate,SatisfactionScore,CustomerFeedback,AgeGroup,Gender,Region,RepeatCustomer,Sentiment,YearMonth,CleanFeedback,IssueCategory
CUST00209,2024-01-09 16:00:00,10.0,Website was easy to use.,18-25,Prefer not to say,Australia,1,Positive,2024-01,website easy use,Other
CUST00210,2024-01-09 17:00:00,3.0,Shipping was fast.,60+,Female,Australia,0,Positive,2024-01,shipping fast,Delivery Issues
CUST00211,2024-01-09 18:00:00,3.0,Website was easy to use.,36-45,Male,Europe,0,Positive,2024-01,website easy use,Other
CUST00212,2024-01-09 19:00:00,4.0,Very satisfied!,26-35,Non-Binary,Australia,0,Positive,2024-01,satisfied,Other
CUST00213,2024-01-09 20:00:00,7.0,Delivery was late.,18-25,Male,Africa,1,Negative,2024-01,delivery late,Delivery Issues
CUST00214,2024-01-09 21:00:00,4.0,Customer support was helpful.,60+,Female,Australia,1,Neutral,2024-01,customer support helpful,Customer Service
CUST00215,2024-01-09 22:00:00,9.0,Delivery was late.,46-60,Male,North America,0,Negative,2024-01,delivery late,Delivery Issues
CUST00216,2024-01-09 23:00:00,1.0,Great service!,36-45,Prefer not to say,Africa,0,Positive,2024-01,great service,Other
CUST00217,2024-01-10 00:00:00,8.0,Very satisfied!,26-35,Prefer not to say,South America,0,Positive,2024-01,satisfied,Other
CUST00218,2024-01-10 01:00:00,7.0,Price is too high.,18-25,Female,Australia,0,Positive,2024-01,price high,Pricing
CUST00219,2024-01-10 02:00:00,2.0,Great service!,46-60,Non-Binary,Australia,0,Positive,2024-01,great service,Other
CUST00220,2024-01-10 03:00:00,8.0,Great service!,26-35,Prefer not to say,Africa,1,Positive,2024-01,great service,Other
CUST00221,2024-01-10 04:00:00,1.0,Product quality needs improvement.,60+,Non-Binary,Asia,1,Neutral,2024-01,product quality needs improvement,Product Quality
CUST00222,2024-01-10 05:00:00,9.0,Customer support was helpful.,60+,Female,South America,1,Neutral,2024-01,customer support helpful,Customer Service
CUST00223,2024-01-10 06:00:00,9.0,Website was easy to use.,46-60,Non-Binary,South America,1,Positive,2024-01,website easy use,Other
CUST00224,2024-01-10 07:00:00,2.0,Shipping was fast.,60+,Female,South America,1,Positive,2024-01,shipping fast,Delivery Issues
CUST00225,2024-01-10 08:00:00,7.0,Delivery was late.,36-45,Male,Europe,0,Negative,2024-01,delivery late,Delivery Issues
CUST00226,2024-01-10 09:00:00,10.0,Great service!,46-60,Female,North America,0,Positive,2024-01,great service,Other
CUST00227,2024-01-10 10:00:00,3.0,Delivery was late.,60+,Male,North America,1,Negative,2024-01,delivery late,Delivery Issues
CUST00228,2024-01-10 11:00:00,7.0,Delivery was late.,18-25,Female,Asia,0,Negative,2024-01,delivery late,Delivery Issues
CUST00229,2024-01-10 12:00:00,10.0,Price is too high.,60+,Prefer not to say,South America,1,Positive,2024-01,price high,Pricing
CUST00230,2024-01-10 13:00:00,9.0,Customer support was helpful.,36-45,Prefer not to say,South America,1,Neutral,2024-01,customer support helpful,Customer Service
CUST00231,2024-01-10 14:00:00,,Customer support was helpful.,26-35,Non-Binary,Australia,0,Neutral,2024-01,customer support helpful,Customer Service
CUST00232,2024-01-10 15:00:00,1.0,Product did not meet expectations.,26-35,Female,Africa,1,Neutral,2024-01,product meet expectations,Other
CUST00233,2024-01-10 16:00:00,2.0,Had issues with billing.,60+,Female,Europe,1,Neutral,2024-01,issues billing,Other
CUST00234,2024-01-10 17:00:00,,,26-35,Female,Europe,1,Neutral,2024-01,,Other
CUST00235,2024-01-10 18:00:00,5.0,Delivery was late.,60+,Non-Binary,Asia,0,Negative,2024-01,delivery late,Delivery Issues
CUST00236,2024-01-10 19:00:00,5.0,Website was easy to use.,36-45,Prefer not to say,North America,0,Positive,2024-01,website easy use,Other
CUST00237,2024-01-10 20:00:00,7.0,Delivery was late.,26-35,Female,South America,1,Negative,2024-01,delivery late,Delivery Issues
CUST00238,2024-01-10 21:00:00,,,18-25,Non-Binary,Africa,1,Neutral,2024-01,,Other
CUST00239,2024-01-10 22:00:00,9.0,Product did not meet expectations.,60+,Female,Asia,0,Neutral,2024-01,product meet expectations,Other
CUST00240,2024-01-10 23:00:00,3.0,Website was easy to use.,26-35,Male,Europe,0,Positive,2024-01,website easy use,Other
CUST00241,2024-01-11 00:00:00,3.0,Customer support was helpful.,36-45,Female,Europe,0,Neutral,2024-01,customer support helpful,Customer Service
CUST00242,2024-01-11 01:00:00,3.0,Price is too high.,36-45,Male,Europe,0,Positive,2024-01,price high,Pricing
CUST00243,2024-01-11 02:00:00,4.0,Website was easy to use.,18-25,Non-Binary,South America,1,Positive,2024-01,website easy use,Other
CUST00244,2024-01-11 03:00:00,8.0,Delivery was late.,36-45,Non-Binary,South America,1,Negative,2024-01,delivery late,Delivery Issues
CUST00245,2024-01-11 04:00:00,6.0,Shipping was fast.,36-45,Prefer not to say,South America,1,Positive,2024-01,shipping fast,Delivery Issues
CUST00246,2024-01-11 05:00:00,,Customer support was helpful.,26-35,Female,Australia,0,Neutral,2024-01,customer support helpful,Customer Service
CUST00247,2024-01-11 06:00:00,1.0,Shipping was fast.,60+,Non-Binary,North America,0,Positive,2024-01,shipping fast,Delivery Issues
CUST00248,2024-01-11 07:00:00,8.0,Very satisfied!,46-60,Prefer not to say,Europe,1,Positive,2024-01,satisfied,Other
CUST00249,2024-01-11 08:00:00,4.0,Very satisfied!,36-45,Female,Europe,0,Positive,2024-01,satisfied,Other
CUST00250,2024-01-11 09:00:00,1.0,Delivery was late.,36-45,Non-Binary,Australia,1,Negative,2024-01,delivery late,Delivery Issues
CUST00251,2024-01-11 10:00:00,8.0,Very satisfied!,46-60,Male,Europe,0,Positive,2024-01,satisfied,Other
CUST00252,2024-01-11 11:00:00,4.0,Had issues with billing.,36-45,Non-Binary,Europe,1,Neutral,2024-01,issues billing,Other
CUST00253,2024-01-11 12:00:00,6.0,Product did not meet expectations.,26-35,Male,South America,1,Neutral,2024-01,product meet expectations,Other
CUST00254,2024-01-11 13:00:00,8.0,Customer support was helpful.,26-35,Prefer not to say,South America,1,Neutral,2024-01,customer support helpful,Customer Service
CUST00255,2024-01-11 14:00:00,4.0,Shipping was fast.,46-60,Prefer not to say,North America,1,Positive,2024-01,shipping fast,Delivery Issues
CUST00256,2024-01-11 15:00:00,3.0,Delivery was late.,36-45,Female,Europe,0,Negative,2024-01,delivery late,Delivery Issues
CUST00257,2024-01-11 16:00:00,9.0,Had issues with billing.,36-45,Female,Asia,1,Neutral,2024-01,issues billing,Other
CUST00258,2024-01-11 17:00:00,3.0,Delivery was late.,60+,Female,Europe,1,Negative,2024-01,delivery late,Delivery Issues
CUST00259,2024-01-11 18:00:00,9.0,Had issues with billing.,36-45,Prefer not to say,Europe,1,Neutral,2024-01,issues billing,Other
CUST00260,2024-01-11 19:00:00,2.0,Very satisfied!,26-35,Male,North America,1,Positive,2024-01,satisfied,Other
CUST00261,2024-01-11 20:00:00,2.0,Very satisfied!,18-25,Female,Asia,0,Positive,2024-01,satisfied,Other
CUST00262,2024-01-11 21:00:00,,,18-25,Female,Europe,1,Neutral,2024-01,,Other
CUST00263,2024-01-11 22:00:00,6.0,Product quality needs improvement.,18-25,Prefer not to say,Africa,1,Neutral,2024-01,product quality needs improvement,Product Quality
CUST00264,2024-01-11 23:00:00,3.0,Delivery was late.,18-25,Male,Africa,0,Negative,2024-01,delivery late,Delivery Issues
CUST00265,2024-01-12 00:00:00,9.0,Website was easy to use.,36-45,Non-Binary,Asia,1,Positive,2024-01,website easy use,Other
CUST00266,2024-01-12 01:00:00,4.0,Customer support was helpful.,36-45,Female,Africa,1,Neutral,2024-01,customer support helpful,Customer Service
CUST00267,2024-01-12 02:00:00,1.0,Website was easy to use.,60+,Non-Binary,South America,1,Positive,2024-01,website easy use,Other
CUST00268,2024-01-12 03:00:00,4.0,Great service!,36-45,Non-Binary,South America,1,Positive,2024-01,great service,Other
CUST00269,2024-01-12 04:00:00,1.0,Very satisfied!,18-25,Female,Asia,0,Positive,2024-01,satisfied,Other
CUST00270,2024-01-12 05:00:00,5.0,Great service!,46-60,Prefer not to say,Europe,0,Positive,2024-01,great service,Other
CUST00271,2024-01-12 06:00:00,4.0,Delivery was late.,46-60,Female,Asia,0,Negative,2024-01,delivery late,Delivery Issues
CUST00272,2024-01-12 07:00:00,8.0,Shipping was fast.,26-35,Male,Africa,0,Positive,2024-01,shipping fast,Delivery Issues
CUST00273,2024-01-12 08:00:00,8.0,Shipping was fast.,26-35,Male,Asia,0,Positive,2024-01,shipping fast,Delivery Issues
CUST00274,2024-01-12 09:00:00,7.0,Customer support was helpful.,36-45,Female,Africa,0,Neutral,2024-01,customer support helpful,Customer Service
CUST00275,2024-01-12 10:00:00,3.0,Website was easy to use.,46-60,Non-Binary,South America,1,Positive,2024-01,website easy use,Other
CUST00276,2024-01-12 11:00:00,1.0,Shipping was fast.,18-25,Male,Asia,1,Positive,2024-01,shipping fast,Delivery Issues
CUST00277,2024-01-12 12:00:00,1.0,Had issues with billing.,18-25,Male,Australia,1,Neutral,2024-01,issues billing,Other
CUST00278,2024-01-12 13:00:00,3.0,Had issues with billing.,18-25,Female,Africa,1,Neutral,2024-01,issues billing,Other
CUST00279,2024-01-12 14:00:00,6.0,Customer support was helpful.,36-45,Female,Australia,0,Neutral,2024-01,customer support helpful,Customer Service
CUST00280,2024-01-12 15:00:00,7.0,Product did not meet expectations.,36-45,Prefer not to say,South America,1,Neutral,2024-01,product meet expectations,Other
CUST00281,2024-01-12 16:00:00,6.0,Very satisfied!,60+,Female,Europe,1,Positive,2024-01,satisfied,Other
CUST00282,2024-01-12 17:00:00,6.0,Website was easy to use.,18-25,Female,Africa,0,Positive,2024-01,website easy use,Other
CUST00283,2024-01-12 18:00:00,6.0,Delivery was late.,18-25,Male,Europe,1,Negative,2024-01,delivery late,Delivery Issues
CUST00284,2024-01-12 19:00:00,3.0,Price is too high.,36-45,Male,South America,1,Positive,2024-01,price high,Pricing
CUST00285,2024-01-12 20:00:00,6.0,Price is too high.,36-45,Male,Europe,0,Positive,2024-01,price high,Pricing
CUST00286,2024-01-12 21:00:00,8.0,Price is too high.,60+,Non-Binary,Africa,1,Positive,2024-01,price high,Pricing
CUST00287,2024-01-12 22:00:00,2.0,Shipping was fast.,60+,Male,North America,1,Positive,2024-01,shipping fast,Delivery Issues
CUST00288,2024-01-12 23:00:00,5.0,Product did not meet expectations.,26-35,Male,Africa,0,Neutral,2024-01,product meet expectations,Other
CUST00289,2024-01-13 00:00:00,1.0,Product did not meet expectations.,46-60,Female,Africa,1,Neutral,2024-01,product meet expectations,Other
CUST00290,2024-01-13 01:00:00,1.0,Website was easy to use.,18-25,Prefer not to say,Australia,1,Positive,2024-01,website easy use,Other
CUST00291,2024-01-13 02:00:00,5.0,Website was easy to use.,18-25,Male,North America,1,Positive,2024-01,website easy use,Other
CUST00292,2024-01-13 03:00:00,3.0,Product did not meet expectations.,60+,Prefer not to say,North America,1,Neutral,2024-01,product meet expectations,Other
CUST00293,2024-01-13 04:00:00,4.0,Customer support was helpful.,60+,Male,North America,1,Neutral,2024-01,customer support helpful,Customer Service
CUST00294,2024-01-13 05:00:00,3.0,Website was easy to use.,26-35,Male,Africa,0,Positive,2024-01,website easy use,Other
CUST00295,2024-01-13 06:00:00,1.0,Customer support was helpful.,46-60,Prefer not to say,South America,1,Neutral,2024-01,customer support helpful,Customer Service
CUST00296,2024-01-13 07:00:00,1.0,Great service!,26-35,Female,North America,1,Positive,2024-01,great service,Other
CUST00297,2024-01-13 08:00:00,5.0,Had issues with billing.,46-60,Male,Asia,1,Neutral,2024-01,issues billing,Other
CUST00298,2024-01-13 09:00:00,6.0,Very satisfied!,18-25,Prefer not to say,Europe,0,Positive,2024-01,satisfied,Other
CUST00299,2024-01-13 10:00:00,3.0,Website was easy to use.,26-35,Male,South America,0,Positive,2024-01,website easy use,Other
CUST00300,2024-01-13 11:00:00,9.0,Product did not meet expectations.,60+,Non-Binary,Asia,0,Neutral,2024-01,product meet expectations,Other
CUST00301,2024-01-13 12:00:00,5.0,Had issues with billing.,26-35,Non-Binary,Africa,1,Neutral,2024-01,issues billing,Other
CUST00302,2024-01-13 13:00:00,8.0,Had issues with billing.,26-35,Non-Binary,Africa,1,Neutral,2024-01,issues billing,Other
CUST00303,2024-01-13 14:00:00,1.0,Product quality needs improvement.,18-25,Non-Binary,Asia,1,Neutral,2024-01,product quality needs improvement,Product Quality
CUST00304,2024-01-13 15:00:00,5.0,Product did not meet expectations.,60+,Female,Australia,1,Neutral,2024-01,product meet expectations,Other
CUST00305,2024-01-13 16:00:00,3.0,Very satisfied!,60+,Non-Binary,Australia,1,Positive,2024-01,satisfied,Other
CUST00306,2024-01-13 17:00:00,1.0,Product did not meet expectations.,36-45,Prefer not to say,Asia,0,Neutral,2024-01,product meet expectations,Other
CUST00307,2024-01-13 18:00:00,4.0,Website was easy to use.,36-45,Male,Australia,1,Positive,2024-01,website easy use,Other
CUST00308,2024-01-13 19:00:00,,,36-45,Prefer not to say,Europe,1,Neutral,2024-01,,Other
CUST00309,2024-01-13 20:00:00,7.0,Great service!,18-25,Non-Binary,Europe,0,Positive,2024-01,great service,Other
CUST00310,2024-01-13 21:00:00,1.0,Customer support was helpful.,26-35,Female,Africa,0,Neutral,2024-01,customer support helpful,Customer Service
CUST00311,2024-01-13 22:00:00,3.0,Delivery was late.,60+,Non-Binary,Australia,0,Negative,2024-01,delivery late,Delivery Issues
CUST00312,2024-01-13 23:00:00,2.0,Great service!,60+,Non-Binary,North America,0,Positive,2024-01,great service,Other
CUST00313,2024-01-14 00:00:00,9.0,Delivery was late.,26-35,Female,Asia,0,Negative,2024-01,delivery late,Delivery Issues
CUST00314,2024-01-14 01:00:00,10.0,Customer support was helpful.,60+,Female,Europe,1,Neutral,2024-01,customer support helpful,Customer Service
CUST00315,2024-01-14 02:00:00,6.0,Shipping was fast.,26-35,Female,Australia,1,Positive,2024-01,shipping fast,Delivery Issues
CUST00316,2024-01-14 03:00:00,10.0,Product did not meet expectations.,18-25,Female,Australia,1,Neutral,2024-01,product meet expectations,Other
CUST00317,2024-01-14 04:00:00,3.0,Delivery was late.,18-25,Female,Europe,1,Negative,2024-01,delivery late,Delivery Issues
CUST00318,2024-01-14 05:00:00,8.0,Website was easy to use.,18-25,Female,Europe,1,Positive,2024-01,website easy use,Other
CUST00319,2024-01-14 06:00:00,8.0,Very satisfied!,26-35,Male,North America,0,Positive,2024-01,satisfied,Other
CUST00320,2024-01-14 07:00:00,,,26-35,Non-Binary,Australia,1,Neutral,2024-01,,Other
CUST00321,2024-01-14 08:00:00,6.0,Website was easy to use.,46-60,Non-Binary,Australia,1,Positive,2024-01,website easy use,Other
CUST00322,2024-01-14 09:00:00,,,60+,Female,South America,0,Neutral,2024-01,,Other
CUST00323,2024-01-14 10:00:00,2.0,Very satisfied!,60+,Prefer not to say,Africa,0,Positive,2024-01,satisfied,Other
CUST00324,2024-01-14 11:00:00,10.0,Website was easy to use.,46-60,Female,North America,1,Positive,2024-01,website easy use,Other
CUST00325,2024-01-14 12:00:00,2.0,Had issues with billing.,46-60,Male,Europe,1,Neutral,2024-01,issues billing,Other
CUST00326,2024-01-14 13:00:00,10.0,Product did not meet expectations.,18-25,Prefer not to say,Europe,0,Neutral,2024-01,product meet expectations,Other
CUST00327,2024-01-14 14:00:00,1.0,Very satisfied!,46-60,Male,Asia,1,Positive,2024-01,satisfied,Other
CUST00328,2024-01-14 15:00:00,8.0,Had issues with billing.,26-35,Prefer not to say,Africa,0,Neutral,2024-01,issues billing,Other
CUST00329,2024-01-14 16:00:00,1.0,Website was easy to use.,36-45,Prefer not to say,Europe,1,Positive,2024-01,website easy use,Other
CUST00330,2024-01-14 17:00:00,9.0,Great service!,26-35,Female,Australia,0,Positive,2024-01,great service,Other
CUST00331,2024-01-14 18:00:00,6.0,Product quality needs improvement.,46-60,Male,Europe,0,Neutral,2024-01,product quality needs improvement,Product Quality
CUST00332,2024-01-14 19:00:00,7.0,Great service!,60+,Prefer not to say,Australia,0,Positive,2024-01,great service,Other
CUST00333,2024-01-14 20:00:00,10.0,Product did not meet expectations.,26-35,Male,Australia,1,Neutral,2024-01,product meet expectations,Other
CUST00334,2024-01-14 21:00:00,7.0,Very satisfied!,60+,Female,North America,0,Positive,2024-01,satisfied,Other
CUST00335,2024-01-14 22:00:00,10.0,Very satisfied!,26-35,Female,Europe,0,Positive,2024-01,satisfied,Other
CUST00336,2024-01-14 23:00:00,3.0,Product did not meet expectations.,60+,Female,North America,1,Neutral,2024-01,product meet expectations,Other
CUST00337,2024-01-15 00:00:00,2.0,Had issues with billing.,26-35,Female,Africa,1,Neutral,2024-01,issues billing,Other
CUST00338,2024-01-15 01:00:00,9.0,Product quality needs improvement.,60+,Non-Binary,Australia,1,Neutral,2024-01,product quality needs improvement,Product Quality
CUST00339,2024-01-15 02:00:00,8.0,Website was easy to use.,36-45,Prefer not to say,Africa,0,Positive,2024-01,website easy use,Other
CUST00340,2024-01-15 03:00:00,10.0,Customer support was helpful.,18-25,Non-Binary,Europe,0,Neutral,2024-01,customer support helpful,Customer Service
CUST00341,2024-01-15 04:00:00,7.0,Great service!,26-35,Female,Africa,0,Positive,2024-01,great service,Other
CUST00342,2024-01-15 05:00:00,9.0,Great service!,36-45,Prefer not to say,Africa,1,Positive,2024-01,great service,Other
CUST00343,2024-01-15 06:00:00,4.0,Price is too high.,18-25,Prefer not to say,Europe,1,Positive,2024-01,price high,Pricing
CUST00344,2024-01-15 07:00:00,4.0,Product quality needs improvement.,26-35,Male,North America,0,Neutral,2024-01,product quality needs improvement,Product Quality
CUST00345,2024-01-15 08:00:00,1.0,Customer support was helpful.,36-45,Female,North America,1,Neutral,2024-01,customer support helpful,Customer Service
CUST00346,2024-01-15 09:00:00,8.0,Great service!,36-45,Non-Binary,Australia,1,Positive,2024-01,great service,Other
